From Artist,To Artist,Weight
1096 Gang,Guddhist Gunatita,52.5
1096 Gang,Luci J,24.0
1096 Gang,Ghetto Gecko,24.0
1096 Gang,Mike Swift,49.0
1096 Gang,SinCity,41.5
1096 Gang,Raf Davis,51.5
1096 Gang,Jrldm,48.5
1096 Gang,GRA the Great,24.0
1096 Gang,Lexus,24.0
1096 Gang,Acdmnd$,48.5
1096 Gang,A$tro,24.0
1096 Gang,Owfuck,24.0
1096 Gang,Awie,24.0
1096 Gang,Loonie,51.0
1096 Gang,Kartell'em,24.0
1096 Gang,Waiian,24.0
1096 Gang,Omar Baliw,54.0
1096 Gang,Mike Kosa,47.5
1096 Gang,Mark Beats,43.5
1096 Gang,Mac Mafia,51.0
123 Pikit!,ST. WOLF,36.0
123 Pikit!,Snakefight,33.0
123 Pikit!,Sleep Alley,36.0
123 Pikit!,Brisom,31.5
123 Pikit!,Jejaview,32.0
123 Pikit!,Lola Amour,45.5
123 Pikit!,Save Me Hollywood,33.0
123 Pikit!,Talata,27.0
123 Pikit!,LUNARLIGHTS,27.0
123 Pikit!,Over October,39.0
123 Pikit!,Hulyo,34.0
123 Pikit!,Autotelic,40.5
123 Pikit!,Pusakalye,33.0
123 Pikit!,Tonight We Sleep,28.5
123 Pikit!,Faintlight,26.5
123 Pikit!,Drive Me To Juliet,27.0
123 Pikit!,Maryzark,32.0
123 Pikit!,Lions & Acrobats,28.0
123 Pikit!,The Chongkeys,33.0
123 Pikit!,Typecast,38.0
1:43,Alden Richards,37.0
1:43,Mitoy Yonting,35.5
1:43,JM De Guzman,40.5
1:43,Hazel Faith,37.0
1:43,Yohan Hwang,34.0
1:43,Anja Aguilar,25.5
1:43,Jason Dy,38.5
1:43,Janella Salvador,42.0
1:43,Kimpoy Feliciano,31.5
1:43,Daniel Padilla,48.5
1:43,Vice Ganda,37.0
1:43,Donnalyn,42.5
1:43,Myrtle Sarrosa,34.5
1:43,Kim Chiu,37.0
1:43,Elmo Magalona,39.0
1:43,Darren Espanto,43.5
1:43,Harana,37.0
1:43,Flip Music All Stars,35.5
1:43,Enchong Dee,28.5
1:43,Liezel Garcia,42.0
30/70,Blue Lab Beats,46.0
30/70,Oscar Jerome,46.0
30/70,Laura Misch,42.5
30/70,Yazmin Lacey,43.0
30/70,Kamaal Williams,18.0
30/70,Ashley Henry,18.0
30/70,Vels Trio,18.0
30/70,Charlotte Dos Santos,40.0
30/70,Fatima,38.5
30/70,Nubiyan Twist,44.0
30/70,Leifur James,18.0
30/70,Joomanji,40.5
30/70,Joe Armon-Jones,18.0
30/70,Butcher Brown,18.0
30/70,Mr Jukes,42.5
30/70,Ezra Collective,18.0
30/70,Robohands,18.0
30/70,Emma-Jean Thackray,18.0
30/70,Poppy Ajudha,45.5
30/70,Nai Palm,41.0
38 Special,Molly Hatchet,60.0
38 Special,Loverboy,63.5
38 Special,Eddie Money,69.5
38 Special,The J. Geils Band,64.0
38 Special,Billy Squier,67.0
38 Special,Head East,57.0
38 Special,REO Speedwagon,67.5
38 Special,The Outlaws,31.0
38 Special,Bachman-Turner Overdrive,65.0
38 Special,Joe Walsh,63.5
38 Special,Boston,69.5
38 Special,Sammy Hagar,65.5
38 Special,Jefferson Starship,31.0
38 Special,Foghat,61.5
38 Special,Atlanta Rhythm Section,31.0
38 Special,The Georgia Satellites,31.0
38 Special,April Wine,60.0
38 Special,Blackfoot,59.5
38 Special,Triumph,58.5
38 Special,The Marshall Tucker Band,31.0
420 Soldierz,Bigshockd,38.0
420 Soldierz,Hush,43.0
420 Soldierz,Still One,43.0
420 Soldierz,DJ Loonyo,38.0
420 Soldierz,Team Sekai,37.0
420 Soldierz,JEBeats,37.5
420 Soldierz,Guthrie Nikolao,44.5
420 Soldierz,JaMill,32.0
420 Soldierz,Yong E,43.0
420 Soldierz,Flick One,18.5
420 Soldierz,Yayoi,45.5
420 Soldierz,"Jroa, Bosx1ne",34.0
420 Soldierz,KAWAYAN,18.5
420 Soldierz,JenCee,18.5
420 Soldierz,Zo zo,53.0
420 Soldierz,Jayvee,35.0
420 Soldierz,Dj Rowel,38.0
420 Soldierz,Chloe Anjeleigh,31.5
420 Soldierz,Princess Thea,18.5
420 Soldierz,Neil Enriquez,43.0
5 Reasons,Tyler Touché,32.0
5 Reasons,Midnight Pool Party,33.0
5 Reasons,Funk LeBlanc,15.5
5 Reasons,Le Flex,15.5
5 Reasons,Chordashian,29.5
5 Reasons,La Felix,15.5
5 Reasons,Jafunk,15.5
5 Reasons,Pat Lok,15.5
5 Reasons,Sam Padrul,15.5
5 Reasons,Tony Betties,15.5
5 Reasons,Cavego,35.0
5 Reasons,Keljet,32.5
5 Reasons,Midnight Mystery Club,15.5
5 Reasons,Falqo,15.5
5 Reasons,jackLNDN,39.5
5 Reasons,Skogsrå,15.5
5 Reasons,Cherokee,15.5
5 Reasons,Les Loups,15.5
5 Reasons,Lenno,15.5
5 Reasons,Gigamesh,15.5
678NATH,Zelijah Tishbite,12.0
678NATH,Aligned Vision,25.5
678NATH,Rap Tist,25.5
678NATH,Oz or O,28.0
678NATH,Marko,36.0
678NATH,Konola,30.0
678NATH,JL Poleon,26.5
678NATH,Reblah,28.5
678NATH,Dandz,23.5
678NATH,Goons4God,23.5
678NATH,TJ Cream,28.0
678NATH,Tee Supreme,31.5
678NATH,Still Shadey,12.0
678NATH,GS,43.0
678NATH,Abxl,27.0
678NATH,Akavelli,21.5
678NATH,Melvillous,12.0
678NATH,Rickz Romanz,12.0
678NATH,Collistar,12.0
678NATH,JT suave1,12.0
6cyclemind,Kitchie Nadal,55.0
6cyclemind,Callalily,58.0
6cyclemind,Imago,57.0
6cyclemind,The Itchyworms,59.5
6cyclemind,Bamboo,50.5
6cyclemind,Barbie Almalbis,50.0
6cyclemind,Hale,65.5
6cyclemind,True Faith,55.5
6cyclemind,Eraserheads,62.0
6cyclemind,Moonstar88,59.5
6cyclemind,Cueshé,58.5
6cyclemind,Sponge Cola,59.5
6cyclemind,South Border,59.0
6cyclemind,Jimmy Bondoc,54.0
6cyclemind,Side A,61.5
6cyclemind,Orange & Lemons,58.5
6cyclemind,Parokya Ni Edgar,63.0
6cyclemind,Rivermaya,61.5
6cyclemind,Gary Valenciano,57.0
6cyclemind,Brownman Revival,55.5
7th,Eddie Harper,24.5
7th,The Collective,24.5
7th,Geeder,24.5
7th,Long Island Quartet,24.5
7th,Claus Waidtløw,24.5
7th,Vendla,24.5
7th,Mandevilla,24.5
7th,Astoria Three,24.5
7th,Carl Bagge Trio,24.5
7th,Martin Landström,24.5
7th,Brandon's Three,24.5
8track mind,Dynambo,15.5
8track mind,Wally Woo,32.0
8track mind,DupsU,32.0
8track mind,Lovely Rascals,32.0
8track mind,Louis Loux,31.5
8track mind,yamarcus,31.5
8track mind,Zack Zhu,31.5
8track mind,Masuyu,31.5
8track mind,Sabo Tan,31.5
8track mind,Eddie & George,31.5
8track mind,Casper Loe,32.0
8track mind,Esoterak,15.5
8track mind,X-Raah,15.5
8track mind,Amerettius,32.0
8track mind,Tactic Frog,15.5
8track mind,rasya,32.0
8track mind,Tally Tilly,31.5
8track mind,Dubinskaya,31.5
8track mind,Dalston Druids,32.0
8track mind,shawn pink,31.5
954mari,Mir Blackwell,45.0
954mari,Aerial Ace,43.5
954mari,Jamar Rose,42.5
954mari,Ham Sandwich,22.0
954mari,Ty Wild,45.0
954mari,Breeton Boi,49.5
954mari,PE$O PETE,53.0
954mari,Diggz Da Prophecy,46.0
954mari,Sl!ck,44.0
954mari,RAPKNIGHT,40.0
954mari,Zach B,61.0
954mari,yayu,22.0
954mari,McGwire,48.5
954mari,Connor Quest!,51.0
954mari,Shwabadi,52.5
954mari,Shao Dow,49.0
954mari,Delta Deez,22.0
954mari,Politicess,22.0
954mari,DizzyEight,52.0
954mari,Freesoul,42.0
9lokknine,LPB Poody,30.5
9lokknine,Kuttem Reese,30.5
9lokknine,Rico Cartel,30.5
9lokknine,JayO Sama,30.5
9lokknine,Dee Watkins,61.0
9lokknine,Jdot Breezy,30.5
9lokknine,Quin Nfn,30.5
9lokknine,Foolio,30.5
9lokknine,BigKayBeezy,30.5
9lokknine,Y&R Mookey,30.5
9lokknine,30 Deep Grimeyy,30.5
9lokknine,Spinabenz,30.5
9lokknine,Soldier Kidd,63.0
9lokknine,Whoppa Wit Da Choppa,30.5
9lokknine,Trapland Pat,30.5
9lokknine,Luh Soldier,30.5
9lokknine,9ockin,30.5
9lokknine,Lil 2z,61.0
9lokknine,WizDaWizard,30.5
9lokknine,438 Tok,30.5
A$AP Rocky,Vince Staples,84.0
A$AP Rocky,Pusha T,82.5
A$AP Rocky,ScHoolboy Q,83.5
A$AP Rocky,Flatbush Zombies,76.5
A$AP Rocky,Joey Bada$$,84.0
A$AP Rocky,Earl Sweatshirt,80.0
A$AP Rocky,Freddie Gibbs,80.0
A$AP Rocky,Danny Brown,75.5
A$AP Rocky,Ab-Soul,74.5
A$AP Rocky,A$AP Mob,43.0
A$AP Rocky,Curren$y,78.0
A$AP Rocky,Jay Rock,80.5
A$AP Rocky,Chief Keef,43.0
A$AP Rocky,Isaiah Rashad,80.0
A$AP Rocky,Denzel Curry,43.0
A$AP Rocky,A$AP Ferg,43.0
A$AP Rocky,Kendrick Lamar,43.0
A$AP Rocky,Juicy J,43.0
A$AP Rocky,JPEGMAFIA,43.0
A$AP Rocky,2 Chainz,43.0
A$AP Twelvyy,Beast Coast,29.5
A$AP Twelvyy,AKTHESAVIOR,29.5
A$AP Twelvyy,Kirk Knight,59.5
A$AP Twelvyy,Powers Pleasant,29.5
A$AP Twelvyy,Nyck Caution,59.5
A$AP Twelvyy,A$AP Mob,29.5
A$AP Twelvyy,CJ Fly,58.5
A$AP Twelvyy,Joey Fatts,29.5
